编号,小区人口数,横坐标,纵坐标,所属区域,需求,节点类别
421,3574,53.8605000000025,38.3556666666678,朝阳区,1429.6000000000001,37
422,10461,51.1017500000008,29.0256666666669,朝阳区,4184.400000000001,3
423,1663,42.5135000000019,35.5863333333322,朝阳区,665.2,2
424,341,55.8482500000004,37.191,朝阳区,136.4,9
425,3615,55.1452500000025,45.0063333333333,朝阳区,1446.0,37
426,847,54.5630000000017,30.4916666666675,朝阳区,338.8,32
427,2787,53.4472500000014,47.2843333333325,朝阳区,1114.8,30
428,5487,55.240750000003,30.4246666666662,朝阳区,2194.8,55
429,1795,47.2305000000013,36.9249999999989,朝阳区,718.0,5
430,3473,52.5580000000012,46.7236666666674,朝阳区,1389.2,8
431,6283,57.0777500000013,39.4053333333323,朝阳区,2513.2000000000003,28
432,3546,48.2467500000006,43.3753333333324,朝阳区,1418.4,37
433,1120,45.7277500000011,28.5146666666662,朝阳区,448.0,47
434,2044,49.4824999999999,46.8680000000011,朝阳区,817.6,22
435,1949,54.7005000000027,30.8813333333333,朝阳区,779.6,16
436,1282,54.4825000000024,37.5873333333322,朝阳区,512.8000000000001,50
437,3808,54.8747499999998,40.3906666666671,朝阳区,1523.2,18
438,2502,49.4079999999997,38.2160000000009,朝阳区,1000.8000000000001,29
439,1569,44.8500000000003,37.5233333333327,朝阳区,627.6,2
440,5586,57.0617500000026,38.8106666666677,朝阳区,2234.4,34
441,2390,51.4270000000003,44.4186666666677,朝阳区,956.0,31
442,847,47.1719999999998,41.1203333333342,朝阳区,338.8,32
443,4196,57.441500000003,47.6956666666671,朝阳区,1678.4,6
444,872,44.3787499999999,34.5033333333333,朝阳区,348.8,32
445,4201,48.1580000000008,45.1623333333326,朝阳区,1680.4,6
446,1714,53.8270000000018,47.566000000001,朝阳区,685.6,5
447,3559,53.1375000000018,39.4333333333326,朝阳区,1423.6000000000001,37
448,1162,50.9612500000003,47.5773333333341,朝阳区,464.8,69
449,2504,47.2510000000028,35.708666666667,朝阳区,1001.6,29
450,709,45.8377500000005,36.8056666666661,朝阳区,283.6,14
451,2546,50.519750000003,37.5613333333339,朝阳区,1018.4000000000001,29
452,1156,40.3907500000003,32.7780000000004,朝阳区,462.40000000000003,47
453,1826,48.9947500000021,32.853333333333,朝阳区,730.4000000000001,5
454,581,42.5300000000028,34.0070000000002,朝阳区,232.4,10
455,1316,51.243000000003,48.3373333333338,朝阳区,526.4,50
456,4903,49.136500000003,29.9833333333339,朝阳区,1961.2,20
457,190,54.7667500000024,31.5989999999999,朝阳区,76.0,63
458,2944,49.8890000000003,42.4803333333325,朝阳区,1177.6000000000001,17
459,3017,50.3660000000004,42.9369999999996,朝阳区,1206.8,17
460,1297,43.0295000000029,31.2313333333331,朝阳区,518.8000000000001,50
461,825,50.547250000001,44.6893333333331,朝阳区,330.0,32
462,2320,40.2895000000001,33.0413333333344,朝阳区,928.0,70
463,2287,47.8210000000026,40.9243333333341,朝阳区,914.8000000000001,19
464,1473,53.9912500000028,45.526,朝阳区,589.2,4
465,1022,42.4505000000011,32.7006666666658,朝阳区,408.8,1
466,529,43.9635000000003,36.4696666666665,朝阳区,211.60000000000002,24
467,1225,55.8715000000021,34.8163333333342,朝阳区,490.0,69
468,3061,48.1520000000018,43.6596666666678,朝阳区,1224.4,17
469,3197,52.6495000000011,28.1043333333339,朝阳区,1278.8000000000002,21
470,1968,47.6155000000027,36.3503333333336,朝阳区,787.2,16
471,1807,52.805750000001,46.8716666666656,朝阳区,722.8000000000001,5
472,1580,53.2240000000002,41.6263333333333,朝阳区,632.0,2
473,918,42.0417500000028,33.0766666666662,朝阳区,367.20000000000005,1
474,844,50.5722500000019,36.9446666666657,朝阳区,337.6,32
475,3206,47.2482500000027,36.6156666666673,朝阳区,1282.4,21
476,1905,47.5677500000025,42.207,朝阳区,762.0,64
477,384,57.4562500000013,41.6526666666665,朝阳区,153.60000000000002,9
478,1423,43.4762500000012,30.6846666666658,朝阳区,569.2,4
479,1679,55.6550000000016,41.374,朝阳区,671.6,2
480,1499,45.9275000000012,34.6136666666676,朝阳区,599.6,4
481,1151,44.0175000000025,33.5239999999999,朝阳区,460.40000000000003,47
482,7939,54.8675000000003,46.1189999999997,朝阳区,3175.6000000000004,0
483,2391,48.0875000000012,31.6766666666671,朝阳区,956.4000000000001,31
484,814,46.5582500000004,35.3370000000008,朝阳区,325.6,32
485,3180,53.9577500000021,40.0026666666662,朝阳区,1272.0,21
486,5043,59.7397500000021,42.6829999999991,朝阳区,2017.2,25
487,1090,50.8030000000019,47.7693333333325,朝阳区,436.0,47
488,1323,58.7499999999999,41.558666666667,朝阳区,529.2,50
489,771,46.0207500000003,38.6783333333322,朝阳区,308.40000000000003,14
490,1293,48.1312500000009,31.0109999999995,朝阳区,517.2,50
491,1761,47.7070000000026,40.5263333333323,朝阳区,704.4000000000001,5
492,1105,47.7765000000012,40.167333333334,朝阳区,442.0,47
493,1571,46.6342500000003,41.4790000000001,朝阳区,628.4000000000001,2
494,784,42.5044999999997,34.1686666666661,朝阳区,313.6,14
495,858,54.4355000000003,43.7820000000002,朝阳区,343.20000000000005,32
496,1344,45.4932499999998,34.4499999999997,朝阳区,537.6,50
497,820,48.0210000000021,41.0759999999992,朝阳区,328.0,32
498,4646,50.2395,25.4876666666656,朝阳区,1858.4,39
499,2412,53.8690000000024,40.4699999999991,朝阳区,964.8000000000001,31
500,1007,47.5845000000028,41.4023333333328,朝阳区,402.8,1
501,1434,46.6875000000009,40.4630000000002,朝阳区,573.6,4
502,1858,48.6280000000008,43.6720000000008,朝阳区,743.2,64
503,278,54.235000000002,41.4433333333335,朝阳区,111.2,63
504,2278,54.5550000000006,39.2843333333322,朝阳区,911.2,19
505,2246,47.8065000000001,37.5653333333332,朝阳区,898.4000000000001,19
506,762,46.6577500000014,35.3806666666661,朝阳区,304.8,14
507,3465,53.265500000002,39.4829999999994,朝阳区,1386.0,8
508,904,45.3195000000015,38.0323333333337,朝阳区,361.6,1
509,1456,43.4820000000009,31.9753333333329,朝阳区,582.4,4
510,1392,44.9747500000015,36.9633333333326,朝阳区,556.8000000000001,4
511,666,54.8445000000015,41.8556666666656,朝阳区,266.40000000000003,10
512,557,48.0750000000008,41.716000000001,朝阳区,222.8,10
513,2761,50.0372500000026,40.495,朝阳区,1104.4,30
514,1013,48.3702500000014,35.1023333333345,朝阳区,405.20000000000005,1
515,996,45.9787499999997,36.1196666666667,朝阳区,398.40000000000003,1
516,1948,53.6720000000024,41.3796666666665,朝阳区,779.2,16
517,601,54.2435000000019,39.648666666667,朝阳区,240.4,10
518,1202,55.1790000000025,39.3043333333338,朝阳区,480.8,69
519,2450,52.7547500000019,40.4089999999992,朝阳区,980.0,31
520,2534,50.4772500000001,40.6890000000004,朝阳区,1013.6,29
521,611,47.5602500000001,41.9790000000001,朝阳区,244.4,10
522,958,53.7865000000011,36.5196666666658,朝阳区,383.20000000000005,1
523,1062,56.7315000000015,47.7960000000006,朝阳区,424.8,1
524,638,56.0295000000011,37.8576666666675,朝阳区,255.20000000000002,10
525,1118,50.7200000000019,44.0680000000005,朝阳区,447.20000000000005,47
526,509,55.5480000000017,32.1053333333339,朝阳区,203.60000000000002,24
527,3865,49.875250000003,29.7743333333334,朝阳区,1546.0,18
528,1045,42.3367500000005,35.7819999999999,朝阳区,418.0,1
529,560,43.6572500000025,35.4106666666662,朝阳区,224.0,10
530,559,50.0022500000021,46.3046666666666,朝阳区,223.60000000000002,10
531,777,46.7190000000031,38.4239999999991,朝阳区,310.8,14
532,1071,53.1560000000013,26.0239999999996,朝阳区,428.40000000000003,47
533,815,46.6377500000021,41.3866666666678,朝阳区,326.0,32
534,535,55.1577500000029,31.5160000000011,朝阳区,214.0,24
535,864,54.2205000000031,39.185000000001,朝阳区,345.6,32
536,466,50.1485000000024,41.4973333333322,朝阳区,186.4,24
537,975,46.3000000000022,36.0399999999999,朝阳区,390.0,1
538,3061,35.0412500000026,46.0663333333334,绿园区,1224.4,17
539,2955,35.7837500000002,45.8293333333325,绿园区,1182.0,17
540,4838,43.1275000000007,45.7926666666661,绿园区,1935.2,20
541,3315,39.8000000000032,45.7163333333336,绿园区,1326.0,56
542,8092,39.5680000000027,49.3209999999991,绿园区,3236.8,0
543,6062,47.3162500000015,45.9833333333322,绿园区,2424.8,15
544,2312,43.6722500000002,54.2573333333323,绿园区,924.8000000000001,70
545,5405,35.6240000000021,50.1123333333335,绿园区,2162.0,12
546,6944,29.7967500000027,42.2810000000003,绿园区,2777.6000000000004,58
547,1897,35.0282499999999,46.6750000000005,绿园区,758.8000000000001,64
548,3208,34.2667500000005,42.4066666666671,绿园区,1283.2,21
549,2267,45.7852500000016,45.3086666666659,绿园区,906.8000000000001,19
550,1934,44.610500000001,53.119,绿园区,773.6,16
551,1380,35.0735000000029,45.2269999999994,绿园区,552.0,4
552,2095,46.4025000000028,43.7546666666672,绿园区,838.0,22
553,5588,32.5300000000013,52.1740000000008,绿园区,2235.2000000000003,34
554,2260,34.3367500000014,43.5946666666662,绿园区,904.0,19
555,2145,35.6290000000001,50.0593333333323,绿园区,858.0,22
556,2760,33.1775000000008,42.386333333333,绿园区,1104.0,30
557,2114,47.3660000000002,45.2393333333324,绿园区,845.6,22
558,3005,43.2402500000002,45.2746666666665,绿园区,1202.0,17
559,1694,44.4765000000018,52.291999999999,绿园区,677.6,5
560,4222,49.36425,56.6803333333326,绿园区,1688.8000000000002,6
561,7960,41.2172500000025,48.2463333333338,绿园区,3184.0,0
562,3065,36.7195000000002,48.457333333334,绿园区,1226.0,17
563,3726,35.6240000000021,50.1123333333335,绿园区,1490.4,26
564,2408,37.8465000000006,47.5189999999988,绿园区,963.2,31
565,2477,42.0552500000007,49.4593333333337,绿园区,990.8000000000001,29
566,1692,41.3777500000023,46.7693333333325,绿园区,676.8000000000001,5
567,2599,49.1427500000015,57.5856666666657,绿园区,1039.6000000000001,43
568,2509,39.0797500000026,46.9376666666671,绿园区,1003.6,29
569,1287,37.4307500000022,45.8969999999989,绿园区,514.8000000000001,50
570,6166,28.5500000000027,38.3586666666673,绿园区,2466.4,15
571,2115,38.861500000003,45.5739999999996,绿园区,846.0,22
572,2995,39.7390000000009,53.3513333333341,绿园区,1198.0,17
573,1383,45.0512500000002,43.3130000000001,绿园区,553.2,4
574,2176,49.4112500000021,47.593333333334,绿园区,870.4000000000001,19
575,6118,20.8642500000025,36.6913333333325,绿园区,2447.2000000000003,15
576,813,43.9974999999997,45.2709999999996,绿园区,325.20000000000005,32
577,3201,49.4867499999998,50.0196666666663,绿园区,1280.4,21
578,5389,39.757250000001,47.323000000001,绿园区,2155.6,12
579,1055,47.3910000000011,44.501999999999,绿园区,422.0,1
580,1963,45.5165000000015,43.9626666666655,绿园区,785.2,16
581,1173,48.2672500000021,48.2456666666664,绿园区,469.20000000000005,69
582,1706,41.272750000001,45.6783333333325,绿园区,682.4000000000001,5
583,2848,46.7934999999997,54.1346666666674,绿园区,1139.2,40
584,1650,34.138500000001,49.4630000000006,绿园区,660.0,2
585,1532,40.9622499999998,45.4320000000005,绿园区,612.8000000000001,2
586,2919,41.8412500000009,50.3740000000003,绿园区,1167.6000000000001,40
587,4790,37.1230000000011,53.4456666666661,绿园区,1916.0,20
588,2896,34.5815000000016,50.4693333333345,绿园区,1158.4,40
589,3860,44.2135000000015,58.3633333333324,绿园区,1544.0,18
590,1527,47.1257500000029,44.698333333334,绿园区,610.8000000000001,2
591,1264,47.3700000000008,47.072,绿园区,505.6,50
592,1147,39.0977499999998,46.1083333333339,绿园区,458.8,47
593,3184,48.7782500000016,50.2206666666657,绿园区,1273.6000000000001,21
594,1196,47.7802500000024,49.2846666666675,绿园区,478.40000000000003,69
595,1770,20.9755000000023,35.8670000000008,绿园区,708.0,5
596,1193,47.34075,43.644333333333,绿园区,477.20000000000005,69
597,424,43.7747500000008,45.2836666666675,绿园区,169.60000000000002,9
598,2192,51.5345000000025,58.4999999999999,绿园区,876.8000000000001,19
599,1886,41.6417500000001,47.0919999999992,绿园区,754.4000000000001,64
600,1337,43.7817500000008,53.3203333333342,绿园区,534.8000000000001,50
601,1556,45.5020000000026,53.8046666666669,绿园区,622.4000000000001,2
602,2993,50.7750000000016,55.8753333333328,绿园区,1197.2,17
603,850,47.5545000000004,48.5410000000002,绿园区,340.0,32
604,976,47.8544999999997,43.7370000000001,绿园区,390.40000000000003,1
605,679,48.0210000000021,46.429000000001,绿园区,271.6,10
606,789,48.0110000000025,48.9676666666673,绿园区,315.6,14
607,807,48.3970000000014,45.7646666666657,绿园区,322.8,14
608,3671,44.665000000002,56.7400000000002,绿园区,1468.4,26
609,795,46.2887500000022,45.2093333333323,绿园区,318.0,14
610,446,37.0845000000024,46.0673333333332,绿园区,178.4,24
611,3583,43.2237500000028,46.2696666666673,绿园区,1433.2,37
612,1419,45.0947500000005,47.6659999999995,绿园区,567.6,4
613,1189,41.4915000000029,45.8586666666676,绿园区,475.6,69
614,3724,39.7390000000009,53.3513333333341,绿园区,1489.6000000000001,26
615,1978,35.6240000000021,50.1123333333335,绿园区,791.2,16
616,1200,47.1572500000015,49.5276666666674,绿园区,480.0,69
617,4089,47.4477499999999,54.6453333333332,绿园区,1635.6000000000001,60
618,2624,36.5202500000024,51.2299999999992,绿园区,1049.6000000000001,43
619,1003,44.889750000003,51.3466666666673,绿园区,401.20000000000005,1
620,6956,38.8212500000016,53.4483333333332,绿园区,2782.4,58
621,521,38.0957500000001,45.868666666666,绿园区,208.4,24
622,1549,48.3902500000006,47.4600000000009,绿园区,619.6,2
623,1146,37.2832500000015,51.0936666666666,绿园区,458.40000000000003,47
624,1699,43.1157500000019,53.8483333333322,绿园区,679.6,5
625,1124,40.3255000000016,44.0459999999992,绿园区,449.6,47
626,1337,45.1590000000017,50.3976666666664,绿园区,534.8000000000001,50
627,2461,41.0217500000023,53.9666666666676,绿园区,984.4000000000001,31
628,855,42.5085000000003,45.9616666666657,绿园区,342.0,32
629,3105,45.3235000000021,44.1920000000001,绿园区,1242.0,21
630,8095,30.2390000000017,45.6686666666665,绿园区,3238.0,0
631,625,44.8102500000012,49.605666666667,绿园区,250.0,10
632,1279,42.559500000003,53.4553333333345,绿园区,511.6,50
633,1659,46.7115000000007,48.4239999999995,绿园区,663.6,2
634,583,48.8867500000012,49.2163333333338,绿园区,233.20000000000002,10
635,1740,41.2990000000022,49.7906666666665,绿园区,696.0,5
636,549,39.4647500000005,47.0013333333341,绿园区,219.60000000000002,10
637,2488,45.0857500000019,54.3290000000004,绿园区,995.2,29
638,464,43.8607500000003,44.922666666667,绿园区,185.60000000000002,24
639,2721,46.6377500000021,41.3866666666678,绿园区,1088.4,30
640,958,49.9785000000017,57.6409999999991,绿园区,383.20000000000005,1
641,612,42.0470000000002,46.0503333333335,绿园区,244.8,10
642,676,47.5432500000004,50.1720000000011,绿园区,270.40000000000003,10
643,973,38.0122500000013,48.0753333333344,绿园区,389.20000000000005,1
644,1446,42.4482500000032,48.5236666666656,绿园区,578.4,4
645,639,48.7272500000024,45.4943333333328,绿园区,255.60000000000002,10
646,837,51.3387500000029,51.0866666666677,绿园区,334.8,32
647,1082,50.7447499999998,47.0639999999989,绿园区,432.8,47
648,871,46.087,56.8086666666664,绿园区,348.40000000000003,32
649,1012,46.6877500000003,55.128000000001,绿园区,404.8,1
650,824,41.7760000000023,45.1696666666663,绿园区,329.6,32
651,966,41.7265000000029,46.2016666666661,绿园区,386.40000000000003,1
652,964,51.8557500000014,57.5646666666666,绿园区,385.6,1
653,661,41.4705000000026,46.1613333333328,绿园区,264.40000000000003,10
654,3640,26.4462500000029,45.2846666666673,绿园区,1456.0,26
655,658,41.432750000002,45.3573333333329,绿园区,263.2,10
656,6971,46.8660000000014,56.8123333333332,绿园区,2788.4,58
657,2457,33.1627500000025,50.745999999999,绿园区,982.8000000000001,31
658,1619,37.7585000000025,49.2266666666671,绿园区,647.6,2
659,528,41.8149999999997,45.8049999999991,绿园区,211.20000000000002,24
660,5006,31.958000000003,45.4356666666674,绿园区,2002.4,25
661,3115,36.4882500000014,50.6706666666664,绿园区,1246.0,21
662,381,45.0809999999997,46.0800000000011,绿园区,152.4,9
663,1677,43.0577500000027,48.8913333333324,绿园区,670.8000000000001,2
664,973,46.4232500000001,53.3653333333343,绿园区,389.20000000000005,1
665,2120,31.6997500000014,52.7123333333345,绿园区,848.0,22
666,1714,46.2742499999997,58.0420000000004,绿园区,685.6,5
667,2281,44.4967500000004,57.4073333333326,绿园区,912.4000000000001,19
668,868,51.3387500000029,51.0866666666677,绿园区,347.20000000000005,32
669,1468,39.8480000000028,47.087,绿园区,587.2,4
670,2980,46.7590000000016,45.5273333333324,绿园区,1192.0,17
671,2103,49.6300000000005,49.4083333333322,绿园区,841.2,22
672,2221,45.327750000002,55.8339999999997,绿园区,888.4000000000001,19
673,2721,39.7390000000009,53.3513333333341,绿园区,1088.4,30
674,499,46.0670000000007,44.5279999999997,绿园区,199.60000000000002,24
675,1362,43.9625000000028,54.0923333333344,绿园区,544.8000000000001,50
676,848,50.416000000002,56.1519999999997,绿园区,339.20000000000005,32
677,541,47.0945,47.1613333333328,绿园区,216.4,10
678,627,46.8525,55.5649999999991,绿园区,250.8,10
679,1536,45.1647500000014,55.1786666666677,绿园区,614.4000000000001,2
680,168,47.1200000000032,48.8863333333332,绿园区,67.2,23
681,4506,37.3645000000025,45.0336666666663,绿园区,1802.4,66
682,645,42.6432500000011,52.6776666666677,绿园区,258.0,10
683,1275,29.5872500000023,51.5530000000008,绿园区,510.0,50
684,311,47.3827500000006,44.0736666666671,绿园区,124.4,9
685,1006,45.1590000000017,50.3976666666664,绿园区,402.40000000000003,1
686,1469,50.5800000000001,47.5276666666673,绿园区,587.6,4
687,1000,38.2352500000032,50.4543333333345,绿园区,400.0,1
688,1109,45.0855000000026,50.5626666666667,绿园区,443.6,47
689,992,48.1847500000008,56.3773333333325,绿园区,396.8,1
690,774,45.2940000000019,44.577999999999,绿园区,309.6,14
691,2078,29.4220000000003,40.8426666666676,绿园区,831.2,22
692,1947,43.7775000000009,53.8209999999992,绿园区,778.8000000000001,16
693,665,39.9900000000031,52.4820000000001,绿园区,266.0,10
694,1121,35.1882500000009,51.4066666666674,绿园区,448.40000000000003,47
695,6875,30.2197500000005,39.7160000000009,绿园区,2750.0,38
696,1016,44.5740000000008,52.7309999999991,绿园区,406.40000000000003,1
697,298,43.5765000000004,45.001999999999,绿园区,119.2,9
698,3567,50.5800000000001,47.5276666666673,绿园区,1426.8000000000002,37
699,1018,46.2650000000018,46.296333333333,绿园区,407.20000000000005,1
700,336,42.1647500000013,46.2116666666669,绿园区,134.4,9
701,373,38.5022500000005,47.3916666666672,绿园区,149.20000000000002,9
702,863,47.7092500000005,54.7403333333326,绿园区,345.20000000000005,32
703,335,42.8350000000002,46.3966666666664,绿园区,134.0,9
704,444,39.8622500000023,46.9313333333332,绿园区,177.60000000000002,24
705,651,47.8837500000005,44.9726666666663,绿园区,260.40000000000003,10
706,737,49.0552500000021,47.8923333333322,绿园区,294.8,14
707,400,48.2277500000023,46.5563333333326,绿园区,160.0,9
708,2379,48.7980000000015,49.736333333333,绿园区,951.6,31
709,685,43.9247500000022,52.1803333333324,绿园区,274.0,10
710,376,49.0415000000013,50.2806666666658,绿园区,150.4,9
711,1297,44.4002500000025,54.3959999999994,绿园区,518.8000000000001,50
712,836,47.0350000000011,53.4546666666671,绿园区,334.40000000000003,32
713,1158,46.557,57.3513333333343,绿园区,463.20000000000005,47
714,338,48.5442500000026,50.4989999999997,绿园区,135.20000000000002,9
715,461,43.18125,51.415666666666,绿园区,184.4,24
716,1579,34.1860000000018,59.4263333333345,绿园区,631.6,2
717,1487,34.0762500000018,51.6256666666664,绿园区,594.8000000000001,4
718,2284,29.7580000000011,45.550000000001,绿园区,913.6,19
719,802,42.0680000000004,48.8576666666655,绿园区,320.8,14
720,653,38.3920000000018,48.460000000001,绿园区,261.2,10
721,2321,47.7097500000028,51.8743333333328,绿园区,928.4000000000001,70
722,6792,58.8772500000019,20.3073333333326,南关区,2716.8,38
723,2033,53.2295000000005,15.7199999999994,南关区,813.2,22
724,4657,47.0027500000008,15.9599999999998,南关区,1862.8000000000002,39
725,4010,58.0432500000008,20.3703333333323,南关区,1604.0,27
726,3996,61.0925000000009,28.2373333333344,南关区,1598.4,27
727,3593,61.0685000000011,28.9203333333343,南关区,1437.2,37
728,11619,64.2452500000026,51.3016666666672,南关区,4647.6,36
729,2952,48.1840000000027,17.1309999999991,南关区,1180.8,17
730,3693,47.9837500000002,17.6426666666671,南关区,1477.2,26
731,2589,58.7170000000015,29.4503333333343,南关区,1035.6000000000001,43
732,8874,58.2457500000011,26.5126666666665,南关区,3549.6000000000004,52
733,3572,44.5240000000027,15.1806666666658,南关区,1428.8000000000002,37
734,1823,62.7132500000016,47.9173333333331,南关区,729.2,5
735,2821,53.8125000000029,13.7653333333342,南关区,1128.4,40
736,8543,61.3830000000029,46.5456666666668,南关区,3417.2000000000003,49
737,1858,54.4997500000015,15.8439999999989,南关区,743.2,64
738,3389,59.0017500000002,31.3810000000008,南关区,1355.6000000000001,8
739,1824,52.0875000000025,22.0133333333337,南关区,729.6,5
740,1593,62.6875000000027,47.5686666666656,南关区,637.2,2
741,2748,53.8474999999998,25.8299999999991,南关区,1099.2,30
742,951,63.2355000000011,28.249,南关区,380.40000000000003,1
743,6704,63.0699999999997,45.2663333333329,南关区,2681.6000000000004,41
744,3535,46.0680000000018,15.0529999999994,南关区,1414.0,37
745,1905,52.3705000000021,15.4459999999996,南关区,762.0,64
746,3761,60.3662500000013,44.3456666666672,南关区,1504.4,18
747,3952,48.462500000003,16.7276666666657,南关区,1580.8000000000002,27
748,6034,58.8165000000025,45.4516666666673,南关区,2413.6,15
749,10083,61.1840000000008,42.8703333333331,南关区,4033.2000000000003,35
750,4166,57.5512500000031,29.740999999999,南关区,1666.4,6
751,6610,60.9997500000006,44.8863333333331,南关区,2644.0,41
752,3308,45.3072500000005,15.0486666666675,南关区,1323.2,56
753,2364,52.6357500000003,22.8023333333335,南关区,945.6,31
754,2058,52.3965000000004,14.1366666666656,南关区,823.2,22
755,1256,53.0647500000008,14.1626666666663,南关区,502.40000000000003,50
756,1013,58.9187500000001,41.1643333333345,南关区,405.20000000000005,1
757,1681,53.7900000000029,15.0133333333334,南关区,672.4000000000001,2
758,15132,59.6087500000024,46.6359999999995,南关区,6052.8,59
759,4317,59.514250000003,44.1943333333323,南关区,1726.8000000000002,6
760,2155,60.2132500000003,42.5573333333323,南关区,862.0,22
761,2490,50.9790000000017,17.4430000000001,南关区,996.0,29
762,2471,55.1690000000029,26.9743333333328,南关区,988.4000000000001,31
763,8203,63.0207499999997,35.2886666666663,南关区,3281.2000000000003,44
764,5601,55.0350000000002,26.2300000000006,南关区,2240.4,34
765,2632,63.0432499999998,48.3750000000001,南关区,1052.8,43
766,3540,64.1250000000007,50.8736666666678,南关区,1416.0,37
767,1029,48.1840000000027,17.1309999999991,南关区,411.6,1
768,2179,61.2610000000018,29.9570000000008,南关区,871.6,19
769,2417,48.7465,20.308,南关区,966.8000000000001,31
770,1606,60.5764999999998,21.2770000000001,南关区,642.4000000000001,2
771,4018,56.7667500000013,39.1943333333344,南关区,1607.2,27
772,1460,52.3442500000009,15.6813333333332,南关区,584.0,4
773,3418,60.3897500000024,42.1546666666662,南关区,1367.2,8
774,2863,63.7240000000006,47.0970000000008,南关区,1145.2,40
775,3646,50.0955000000012,13.1950000000008,南关区,1458.4,26
776,1119,62.5030000000031,28.1289999999999,南关区,447.6,47
777,3514,64.2890000000023,52.5700000000005,南关区,1405.6000000000001,37
778,3011,58.5350000000027,28.3173333333338,南关区,1204.4,17
779,3643,40.7400000000031,18.3366666666676,南关区,1457.2,26
780,1035,59.0965000000026,40.4239999999992,南关区,414.0,1
781,3441,59.7797500000006,45.1010000000001,南关区,1376.4,8
782,1128,55.3837500000007,26.0836666666672,南关区,451.20000000000005,47
783,1603,59.4000000000001,42.1246666666661,南关区,641.2,2
784,3925,57.4845000000011,47.9503333333327,南关区,1570.0,27
785,1026,59.5062500000019,28.5226666666674,南关区,410.40000000000003,1
786,1374,56.8017500000018,35.4160000000003,南关区,549.6,4
787,2367,53.8474999999998,25.8299999999991,南关区,946.8000000000001,31
788,3182,50.0845000000005,15.0913333333331,南关区,1272.8000000000002,21
789,4159,57.5527500000028,42.071,南关区,1663.6000000000001,6
790,6040,57.6090000000029,46.8759999999999,南关区,2416.0,15
791,625,63.7995000000018,51.4353333333328,南关区,250.0,10
792,1335,47.7525000000014,18.6796666666661,南关区,534.0,50
793,795,58.4480000000021,36.5066666666678,南关区,318.0,14
794,6226,58.5272500000009,48.5416666666675,南关区,2490.4,28
795,881,59.3895000000018,41.3433333333326,南关区,352.40000000000003,32
796,1855,62.8057500000026,30.8660000000008,南关区,742.0,64
797,1327,50.7995000000001,16.388999999999,南关区,530.8000000000001,50
798,2491,56.7320000000002,47.0033333333338,南关区,996.4000000000001,29
799,6833,58.1840000000007,43.4003333333332,南关区,2733.2000000000003,38
800,814,53.1560000000013,26.0239999999996,南关区,325.6,14
801,791,58.5747500000018,21.7066666666668,南关区,316.40000000000003,14
802,1223,60.7790000000001,43.4170000000004,南关区,489.20000000000005,69
803,5628,64.1222500000005,53.146333333333,南关区,2251.2000000000003,34
804,3002,62.6847500000025,32.7890000000011,南关区,1200.8,17
805,2015,60.7372500000025,30.607000000001,南关区,806.0,16
806,2003,61.478000000001,46.2493333333332,南关区,801.2,16
807,2457,58.7327500000008,41.5663333333332,南关区,982.8000000000001,31
808,804,54.0820000000011,26.1019999999993,南关区,321.6,14
809,1151,49.2925,12.3999999999995,南关区,460.40000000000003,47
810,1180,59.0057500000007,28.7546666666666,南关区,472.0,69
811,1354,57.7230000000029,28.9286666666655,南关区,541.6,50
812,2998,57.7840000000016,45.3756666666673,南关区,1199.2,17
813,1943,58.880000000002,40.5683333333329,南关区,777.2,16
814,2770,61.904000000002,34.5559999999997,南关区,1108.0,30
815,2853,60.8307500000009,48.7409999999997,南关区,1141.2,40
816,4501,59.6750000000021,43.1666666666667,南关区,1800.4,66
817,2141,63.5747500000008,48.4516666666674,南关区,856.4000000000001,22
818,1346,60.7635000000002,40.7696666666671,南关区,538.4,50
819,1126,60.8560000000011,45.9336666666677,南关区,450.40000000000003,47
820,1908,59.69275,41.5230000000004,南关区,763.2,64
821,2036,48.3612500000028,13.2036666666669,南关区,814.4000000000001,22
822,1689,46.8730000000015,14.1283333333343,南关区,675.6,2
823,1631,56.8502500000001,30.6583333333326,南关区,652.4000000000001,2
824,2788,62.8030000000024,36.7490000000004,南关区,1115.2,30
825,667,55.7480000000012,25.5583333333339,南关区,266.8,10
826,1229,54.6482500000032,27.3830000000004,南关区,491.6,69
827,1979,60.6600000000022,21.5926666666656,南关区,791.6,16
828,1300,61.4417500000002,46.1413333333335,南关区,520.0,50
829,4733,59.8417500000004,48.3673333333338,南关区,1893.2,39
830,2286,63.3807500000003,39.1613333333325,南关区,914.4000000000001,19
831,1414,63.2967500000028,38.6663333333341,南关区,565.6,4
832,1825,59.6535000000031,21.9629999999995,南关区,730.0,5
833,387,63.3597500000001,53.3993333333337,南关区,154.8,9
834,597,50.962000000002,17.2086666666663,南关区,238.8,10
835,1128,57.4060000000003,43.2683333333325,南关区,451.20000000000005,47
836,3119,63.3475000000026,41.1806666666668,南关区,1247.6000000000001,21
837,1206,56.926500000003,31.7819999999998,南关区,482.40000000000003,69
838,366,59.7452500000024,30.1756666666672,南关区,146.4,9
839,2038,56.3542500000018,33.7500000000001,南关区,815.2,22
840,609,60.8405000000012,42.0183333333336,南关区,243.60000000000002,10
841,3860,63.9025000000011,48.8346666666667,南关区,1544.0,18
